persona_id	version	group	Q1	Q2	Q3	Q4_1	Q4_2	Q4_3	Q4_4	Q4_5	Q4_6	Q4_7	Q6	q6_correct	Q7	Q8	Q9	Q10	Q11_code	Q11_name	Q12	Q13	Q14	Q15	status	retry_count	input_tokens	output_tokens	retry_t1	retry_t2	input_tokens_t1	output_tokens_t1	input_tokens_t2	output_tokens_t2
V1-A-173	V1	A	1	8	2	10	15	30	25	15	3	2			8	9	2	74	28	兵庫県	1	6	4	4	ok	0	3834	97	0	0	1618	86	2216	11
V1-A-174	V1	A	1	8	2	5	10	30	30	15	5	5			9	9	2	65	27	大阪府	2	8	2	6	ok	0	3804	97	0	0	1603	86	2201	11
V1-A-175	V1	A	2	10	2	5	10	25	30	20	5	5			9	11	1	45	14	神奈川県	1	3	2	1	ok	0	3850	97	0	0	1626	86	2224	11
V1-A-176	V1	A	1	8	2	10	15	30	25	10	5	5			9	9	1	22	33	岡山県	1	7	4	2	ok	0	3834	97	0	0	1618	86	2216	11
V1-A-177	V1	A	1	8	2	10	15	30	25	15	3	2			8	9	1	82	7	福島県	2	1	1	2	ok	0	3806	97	0	0	1604	86	2202	11
V1-A-178	V1	A	1	8	2	5	15	30	25	15	5	5			9	9	2	63	23	愛知県	1	1	5	1	ok	0	3814	97	0	0	1608	86	2206	11
V1-A-179	V1	A	2	10	2	5	10	25	30	20	5	5			10	9	1	52	14	神奈川県	2	6	6	7	ok	0	3812	97	0	0	1607	86	2205	11
V1-A-180	V1	A	2	10	2	5	10	25	30	20	7	3			10	9	1	54	24	三重県	1	1	6	7	ok	0	3818	97	0	0	1610	86	2208	11
V1-A-181	V1	A	1	8	2	10	15	30	25	15	3	2			8	9	2	28	1	北海道	1	6	5	1	ok	0	3822	97	0	0	1612	86	2210	11
V1-A-182	V1	A	2	10	2	5	10	25	30	20	7	3			9	9	2	36	23	愛知県	1	1	7	2	ok	0	3820	97	0	0	1611	86	2209	11
V1-A-183	V1	A	2	10	2	5	10	25	30	20	5	5			9	9	2	39	17	石川県	2	8	2	4	ok	0	3802	97	0	0	1602	86	2200	11
V1-A-184	V1	A	1	8	2	5	10	30	30	15	5	5			9	9	1	47	13	東京都	2	6	2	2	ok	0	3810	97	0	0	1606	86	2204	11
V1-A-185	V1	A	1	8	2	5	15	30	25	15	5	5			9	9	2	55	28	兵庫県	1	6	4	3	ok	0	3834	97	0	0	1618	86	2216	11
V1-A-186	V1	A	1	8	2	5	15	30	25	15	5	5			9	9	2	46	1	北海道	1	1	5	8	ok	0	3814	97	0	0	1608	86	2206	11
V1-A-187	V1	A	1	8	2	5	15	30	25	15	5	5			9	9	1	78	27	大阪府	2	7	6	1	ok	0	3802	97	0	0	1602	86	2200	11
V1-A-188	V1	A	1	8	2	10	15	30	25	15	3	2			8	9	2	66	6	山形県	1	2	1	5	ok	0	3820	97	0	0	1611	86	2209	11
V1-A-189	V1	A	1	8	2	5	15	30	25	15	5	5			9	9	1	53	11	埼玉県	1	8	2	1	ok	0	3818	97	0	0	1610	86	2208	11
V1-A-190	V1	A	1	8	2	10	15	30	25	15	3	2			9	9	2	73	13	東京都	2	6	5	3	ok	0	3810	97	0	0	1606	86	2204	11
V1-A-191	V1	A	1	8	2	5	10	25	30	20	5	5			9	9	2	50	40	福岡県	2	1	5	4	ok	0	3802	97	0	0	1602	86	2200	11
V1-A-192	V1	A	1	8	2	5	15	30	25	15	5	5			9	11	2	30	13	東京都	2	1	6	2	ok	0	3796	97	0	0	1599	86	2197	11
V1-A-193	V1	A	1	8	2	10	15	30	20	15	5	5			8	9	2	91	13	東京都	1	8	1	1	ok	0	3820	97	0	0	1611	86	2209	11
V1-A-194	V1	A	1	8	2	10	15	30	25	15	3	2			8	9	2	69	1	北海道	2	7	2	1	ok	0	3804	97	0	0	1603	86	2201	11
V1-A-195	V1	A	1	8	2	10	15	30	25	15	3	2			8	9	2	84	13	東京都	1	8	2	3	ok	0	3822	97	0	0	1612	86	2210	11
V1-A-196	V1	A	1	8	2	5	10	30	30	15	5	5			9	11	2	66	13	東京都	1	2	2	2	ok	0	3814	97	0	0	1608	86	2206	11
V1-A-197	V1	A	2	10	2	5	10	25	30	20	5	5			10	9	1	35	46	鹿児島県	2	8	6	5	ok	0	3804	97	0	0	1603	86	2201	11
V1-A-198	V1	A	1	8	2	5	10	30	30	15	5	5			9	9	2	43	13	東京都	1	8	4	4	ok	0	3822	97	0	0	1612	86	2210	11
V1-A-199	V1	A	1	8	2	10	15	30	25	15	3	2			9	11	1	49	27	大阪府	2	8	6	2	ok	0	3800	97	0	0	1601	86	2199	11
V1-A-200	V1	A	1	8	2	10	15	30	25	15	3	2			9	9	2	88	14	神奈川県	1	8	4	6	ok	0	3826	97	0	0	1614	86	2212	11
V1-A-201	V1	A	1	8	2	5	10	30	30	15	5	5			9	9	2	52	13	東京都	2	1	2	2	ok	0	3800	97	0	0	1601	86	2199	11
V1-A-202	V1	A	2	11	2	5	10	20	30	20	10	5			9	9	1	20	13	東京都	1	8	2	1	ok	0	3814	97	0	0	1608	86	2206	11
V1-A-203	V1	A	2	10	2	5	10	25	30	20	5	5			10	9	1	67	12	千葉県	2	7	6	8	ok	0	3804	97	0	0	1603	86	2201	11
V1-A-204	V1	A	1	8	2	10	15	30	25	15	3	2			8	11	2	41	11	埼玉県	2	8	4	2	ok	0	3806	97	0	0	1604	86	2202	11
V1-A-205	V1	A	1	8	2	10	15	30	25	15	3	2			9	9	2	43	15	新潟県	2	2	2	2	ok	0	3796	97	0	0	1599	86	2197	11
V1-A-206	V1	A	1	8	2	5	10	30	30	15	5	5			9	9	2	41	22	静岡県	1	1	4	5	ok	0	3822	97	0	0	1612	86	2210	11
V1-A-207	V1	A	1	8	2	10	15	30	25	15	3	2			8	11	2	71	32	島根県	2	1	5	2	ok	0	3800	97	0	0	1601	86	2199	11
V1-A-208	V1	A	1	8	2	5	15	35	25	15	3	2			9	11	2	62	27	大阪府	2	1	6	4	ok	0	3798	97	0	0	1600	86	2198	11
V1-A-209	V1	A	1	8	2	10	15	30	25	15	3	2			9	9	2	27	13	東京都	1	2	4	1	ok	0	3806	97	0	0	1604	86	2202	11
V1-A-210	V1	A	2	10	2	5	10	25	30	20	5	5			10	9	1	21	13	東京都	1	7	6	2	ok	0	3828	97	0	0	1615	86	2213	11
V1-A-211	V1	A	1	8	2	10	15	30	25	15	3	2			8	11	2	85	26	京都府	1	8	1	4	ok	0	3828	97	0	0	1615	86	2213	11
V1-A-212	V1	A	1	8	2	5	15	30	25	15	7	3			9	9	1	74	27	大阪府	2	1	6	1	ok	0	3790	97	0	0	1596	86	2194	11
V1-A-213	V1	A	2	11	2	5	10	25	30	20	5	5			9	9	1	53	14	神奈川県	2	7	7	4	ok	0	3814	97	0	0	1608	86	2206	11
V1-A-214	V1	A	1	8	2	10	15	30	25	15	3	2			9	9	2	42	13	東京都	2	7	2	2	ok	0	3812	97	0	0	1607	86	2205	11
V1-A-215	V1	A	1	8	2	5	10	30	30	15	5	5			9	11	1	52	12	千葉県	2	8	2	3	ok	0	3804	97	0	0	1603	86	2201	11
V1-A-216	V1	A	1	8	2	10	15	30	25	15	3	2			9	9	1	89	13	東京都	2	8	6	1	ok	0	3790	97	0	0	1596	86	2194	11
V1-A-217	V1	A	1	8	2	10	15	25	25	15	5	5			8	11	2	84	12	千葉県	1	1	1	1	ok	0	3820	97	0	0	1611	86	2209	11
V1-A-218	V1	A	1	8	2	5	15	30	25	15	5	5			9	9	2	54	14	神奈川県	2	3	2	3	ok	0	3838	97	0	0	1620	86	2218	11
V1-A-219	V1	A	1	8	2	5	10	25	30	20	5	5			9	9	2	73	23	愛知県	2	8	2	6	ok	0	3804	97	0	0	1603	86	2201	11
V1-A-220	V1	A	1	8	2	10	15	30	25	15	3	2			8	9	2	79	27	大阪府	2	8	2	1	ok	0	3796	97	0	0	1599	86	2197	11
V1-A-221	V1	A	2	10	2	5	10	25	30	20	5	5			10	9	1	34	6	山形県	2	1	4	4	ok	0	3800	97	0	0	1601	86	2199	11
V1-A-222	V1	A	2	10	2	5	10	25	30	20	5	5			10	9	1	71	22	静岡県	2	1	1	3	ok	0	3808	97	0	0	1605	86	2203	11
V1-A-223	V1	A	1	8	2	5	10	30	30	15	5	5			9	9	2	30	13	東京都	2	7	6	3	ok	0	3808	97	0	0	1605	86	2203	11
V1-A-224	V1	A	1	8	2	5	10	30	30	15	5	5			9	9	1	39	13	東京都	1	1	6	3	ok	0	3816	97	0	0	1609	86	2207	11
V1-A-225	V1	A	1	8	2	5	10	30	30	15	5	5			9	9	2	38	15	新潟県	2	1	6	4	ok	0	3798	97	0	0	1600	86	2198	11
V1-A-226	V1	A	1	8	2	5	10	30	30	15	5	5			9	9	2	45	34	広島県	2	7	6	5	ok	0	3808	97	0	0	1605	86	2203	11
V1-A-227	V1	A	2	10	2	5	10	25	30	20	5	5			9	9	1	70	13	東京都	2	1	2	2	ok	0	3800	97	0	0	1601	86	2199	11
V1-A-228	V1	A	2	10	2	5	10	25	30	20	5	5			10	9	1	23	40	福岡県	1	8	2	1	ok	0	3816	97	0	0	1609	86	2207	11
V1-A-229	V1	A	1	8	2	5	10	25	30	20	5	5			9	9	1	65	34	広島県	2	1	2	3	ok	0	3800	97	0	0	1601	86	2199	11
V1-A-230	V1	A	2	10	2	5	10	25	30	20	5	5			10	9	1	64	7	福島県	2	4	6	5	ok	0	3790	97	0	0	1596	86	2194	11
V1-A-231	V1	A	1	8	2	10	15	30	25	15	3	2			9	11	2	31	27	大阪府	1	1	2	2	ok	0	3822	97	0	0	1612	86	2210	11
V1-A-232	V1	A	1	8	2	10	15	30	25	15	3	2			9	9	2	22	7	福島県	1	8	5	2	ok	0	3822	97	0	0	1612	86	2210	11
V1-A-233	V1	A	1	8	2	5	15	30	25	15	5	5			9	9	1	42	14	神奈川県	2	6	4	4	ok	0	3814	97	0	0	1608	86	2206	11
V1-A-234	V1	A	1	8	2	5	15	30	25	15	5	5			9	9	2	69	28	兵庫県	2	1	2	4	ok	0	3804	97	0	0	1603	86	2201	11
V1-A-235	V1	A	1	8	2	10	15	30	25	15	3	2			9	11	2	25	2	青森県	2	7	6	1	ok	0	3800	97	0	0	1601	86	2199	11
V1-A-236	V1	A	1	8	2	5	10	30	30	20	3	2			9	9	1	66	14	神奈川県	1	1	2	1	ok	0	3816	97	0	0	1609	86	2207	11
V1-A-237	V1	A	1	8	2	5	15	35	25	15	3	2			9	9	1	71	12	千葉県	1	8	6	2	ok	0	3820	97	0	0	1611	86	2209	11
V1-A-238	V1	A	1	8	2	5	15	30	25	15	5	5			9	9	2	32	26	京都府	2	8	4	4	ok	0	3802	97	0	0	1602	86	2200	11
V1-A-239	V1	A	1	8	2	5	10	30	30	15	5	5			9	9	2	57	28	兵庫県	2	7	2	5	ok	0	3816	97	0	0	1609	86	2207	11
V1-A-240	V1	A	2	10	2	5	10	25	30	20	5	5			10	9	2	20	12	千葉県	1	2	5	1	ok	0	3808	97	0	0	1605	86	2203	11
V1-A-241	V1	A	1	8	2	5	10	30	30	15	5	5			9	9	1	84	10	群馬県	2	8	1	2	ok	0	3810	97	0	0	1606	86	2204	11
V1-A-242	V1	A	1	8	2	10	15	30	20	15	5	5			8	9	2	88	22	静岡県	2	8	1	4	ok	0	3810	97	0	0	1606	86	2204	11
V1-A-243	V1	A	1	8	2	5	10	30	30	15	5	5			9	9	1	63	42	長崎県	2	1	2	3	ok	0	3802	97	0	0	1602	86	2200	11
V1-A-244	V1	A	1	8	2	10	15	30	25	15	3	2			9	9	1	82	14	神奈川県	2	1	1	1	ok	0	3802	97	0	0	1602	86	2200	11
V1-A-245	V1	A	1	8	2	5	15	35	25	15	3	2			9	9	1	76	26	京都府	1	2	6	1	ok	0	3802	97	0	0	1602	86	2200	11
V1-A-246	V1	A	1	8	2	5	15	35	25	15	3	2			9	9	2	32	28	兵庫県	2	9	6	5	ok	0	3788	95	0	0	1596	84	2192	11
V1-A-247	V1	A	1	8	2	5	10	30	30	15	5	5			9	9	2	64	15	新潟県	2	6	2	2	ok	0	3812	97	0	0	1607	86	2205	11
V1-A-248	V1	A	1	8	2	10	15	30	25	15	3	2			8	11	2	77	13	東京都	1	1	1	1	ok	0	3818	97	0	0	1610	86	2208	11
V1-A-249	V1	A	1	8	2	5	10	30	30	15	5	5			9	9	2	42	43	熊本県	1	8	4	5	ok	0	3824	97	0	0	1613	86	2211	11
V1-A-250	V1	A	2	10	2	5	10	25	30	20	5	5			10	9	1	21	9	栃木県	1	2	2	3	ok	0	3816	97	0	0	1609	86	2207	11
V1-B-001	V1	B	2	10	2	5	10	25	30	20	5	5	2	1	10	9	1	48	38	愛媛県	2	1	6	5	ok	0	3958	105	0	0	1601	86	2357	19
V1-B-002	V1	B	1	8	2	10	15	30	25	15	3	2	2	1	9	9	1	73	13	東京都	2	6	2	2	ok	0	3968	105	0	0	1606	86	2362	19
V1-B-003	V1	B	2	10	2	5	10	25	35	15	5	5	2	1	10	9	1	38	30	和歌山県	2	1	6	8	ok	0	3952	105	0	0	1598	86	2354	19
V1-B-004	V1	B	1	8	2	5	10	30	30	15	5	5	2	1	9	9	2	26	24	三重県	2	2	5	1	ok	0	3942	103	0	0	1594	84	2348	19
V1-B-005	V1	B	1	8	2	10	15	30	25	15	3	2	2	1	8	9	1	78	11	埼玉県	2	1	1	2	ok	0	3968	105	0	0	1606	86	2362	19
V1-B-006	V1	B	1	8	2	5	15	30	25	15	5	5	2	1	9	9	2	52	14	神奈川県	2	7	2	5	ok	0	3974	105	0	0	1609	86	2365	19
V1-B-007	V1	B	1	8	2	10	15	30	20	15	5	5	2	1	8	9	2	82	10	群馬県	1	2	2	1	ok	0	3966	105	0	0	1605	86	2361	19
V1-B-008	V1	B	1	8	2	10	15	30	25	15	3	2	2	1	9	11	2	39	33	岡山県	2	1	1	4	ok	0	3966	105	0	0	1605	86	2361	19
V1-B-009	V1	B	1	8	2	5	10	30	30	15	5	5	2	1	9	11	2	78	7	福島県	1	6	4	4	ok	0	3988	105	0	0	1616	86	2372	19
V1-B-010	V1	B	1	8	2	10	15	30	25	15	3	2	2	1	9	9	2	24	28	兵庫県	1	1	2	3	ok	0	3982	105	0	0	1613	86	2369	19
V1-B-011	V1	B	2	10	2	5	10	25	30	20	5	5	2	1	10	9	1	39	13	東京都	1	2	2	4	ok	0	3972	105	0	0	1608	86	2364	19
V1-B-012	V1	B	1	8	2	5	10	30	30	15	5	5	2	1	9	9	2	71	27	大阪府	1	8	2	4	ok	0	3982	105	0	0	1613	86	2369	19
V1-B-013	V1	B	1	8	2	10	15	30	25	15	3	2	2	1	9	9	2	75	1	北海道	2	8	1	2	ok	0	3966	105	0	0	1605	86	2361	19
V1-B-014	V1	B	1	8	2	10	20	30	20	10	5	5	2	1	8	11	2	60	40	福岡県	2	7	2	2	ok	0	3970	103	0	0	1608	84	2362	19
V1-B-015	V1	B	1	8	2	10	15	30	20	15	5	5	2	1	8	9	2	75	27	大阪府	2	1	1	1	ok	0	3958	105	0	0	1601	86	2357	19
V1-B-016	V1	B	2	10	2	5	10	25	30	20	5	5	2	1	10	9	2	36	12	千葉県	2	1	2	6	ok	0	3960	105	0	0	1602	86	2358	19
V1-B-017	V1	B	1	8	2	5	10	30	30	15	5	5	2	1	9	9	1	74	29	奈良県	2	8	6	5	ok	0	3958	105	0	0	1601	86	2357	19
V1-B-018	V1	B	1	8	2	5	15	35	25	15	3	2	2	1	9	9	1	75	40	福岡県	2	1	2	2	ok	0	3960	105	0	0	1602	86	2358	19
V1-B-019	V1	B	1	8	2	5	10	30	30	15	5	5	2	1	9	9	1	58	9	栃木県	1	8	6	4	ok	0	3978	105	0	0	1611	86	2367	19
V1-B-020	V1	B	1	8	2	5	15	30	25	15	5	5	2	1	8	9	2	83	13	東京都	1	1	2	1	ok	0	3970	105	0	0	1607	86	2363	19
V1-B-021	V1	B	1	8	2	5	15	30	25	15	5	5	2	1	9	9	1	88	14	神奈川県	2	8	6	4	ok	0	3960	105	0	0	1602	86	2358	19
V1-B-022	V1	B	1	8	2	5	10	30	30	15	5	5	2	1	9	9	2	69	33	岡山県	2	8	5	2	ok	0	3962	105	0	0	1603	86	2359	19
V1-B-023	V1	B	1	8	2	5	10	30	25	20	5	5	2	1	9	9	2	82	29	奈良県	2	1	2	3	ok	0	3960	105	0	0	1602	86	2358	19
V1-B-024	V1	B	1	8	2	5	15	30	25	15	5	5	2	1	9	9	2	31	27	大阪府	1	1	2	4	ok	0	3980	105	0	0	1612	86	2368	19
V1-B-025	V1	B	1	8	2	10	15	30	20	15	5	5	2	1	8	9	2	91	12	千葉県	1	6	1	1	ok	0	3988	105	0	0	1616	86	2372	19
V1-B-026	V1	B	1	8	2	5	10	30	30	15	5	5	2	1	9	11	2	58	40	福岡県	2	2	6	2	ok	0	3950	105	0	0	1597	86	2353	19
V1-B-027	V1	B	1	8	2	10	15	30	25	15	3	2	2	1	9	9	2	38	4	宮城県	1	8	5	1	ok	0	3974	105	0	0	1609	86	2365	19
V1-B-028	V1	B	1	8	2	10	15	30	25	15	3	2	2	1	9	9	2	63	27	大阪府	1	3	2	5	ok	0	4014	105	0	0	1629	86	2385	19
V1-B-029	V1	B	1	8	2	10	15	30	25	15	3	2	2	1	8	9	2	57	37	香川県	2	8	4	1	ok	0	3952	105	0	0	1598	86	2354	19
V1-B-030	V1	B	1	8	2	5	15	30	25	15	5	5	2	1	9	9	2	68	14	神奈川県	2	7	2	1	ok	0	3966	105	0	0	1605	86	2361	19
V1-B-031	V1	B	1	8	2	10	15	30	25	15	3	2	2	1	9	11	2	24	12	千葉県	1	8	4	2	ok	0	3982	105	0	0	1613	86	2369	19
V1-B-032	V1	B	2	10	2	5	10	30	30	15	5	5	2	1	10	9	1	52	14	神奈川県	2	2	6	2	ok	0	3952	105	0	0	1598	86	2354	19
V1-B-033	V1	B	1	8	2	10	15	30	25	15	3	2	2	1	9	9	2	77	13	東京都	1	8	2	2	ok	0	3980	105	0	0	1612	86	2368	19
V1-B-034	V1	B	1	8	2	5	10	30	30	15	5	5	2	1	9	9	2	53	13	東京都	2	8	4	5	ok	0	3960	105	0	0	1602	86	2358	19
V1-B-035	V1	B	1	8	2	10	15	30	25	15	3	2	2	1	9	9	2	77	14	神奈川県	2	8	2	1	ok	0	3956	105	0	0	1600	86	2356	19
V1-B-036	V1	B	2	10	2	5	10	25	35	15	5	5	2	1	10	9	2	53	26	京都府	2	4	7	6	ok	0	3950	105	0	0	1597	86	2353	19
V1-B-037	V1	B	1	8	2	10	15	30	25	15	3	2	2	1	9	11	2	36	27	大阪府	2	8	4	5	ok	0	3962	105	0	0	1603	86	2359	19
V1-B-038	V1	B	1	8	2	5	15	30	25	15	5	5	2	1	9	9	2	38	27	大阪府	2	8	6	3	ok	0	3956	103	0	0	1601	84	2355	19
V1-B-039	V1	B	2	10	2	5	10	25	30	20	5	5	2	1	10	9	1	24	13	東京都	1	8	4	3	ok	0	3980	105	0	0	1612	86	2368	19
V1-B-040	V1	B	2	10	2	5	10	30	30	15	5	5	2	1	10	9	1	50	14	神奈川県	2	3	7	5	ok	0	3994	105	0	0	1619	86	2375	19
V1-B-041	V1	B	1	8	2	5	15	30	25	15	5	5	2	1	9	9	2	63	14	神奈川県	2	6	5	6	ok	0	3972	105	0	0	1608	86	2364	19
V1-B-042	V1	B	2	10	2	5	10	25	30	20	5	5	2	1	10	9	1	86	15	新潟県	2	1	2	6	ok	0	3960	105	0	0	1602	86	2358	19
V1-B-043	V1	B	1	8	2	5	15	30	25	15	5	5	2	1	9	9	2	40	40	福岡県	2	8	2	6	ok	0	3962	105	0	0	1603	86	2359	19
V1-B-044	V1	B	1	8	2	5	10	30	30	15	5	5	2	1	9	9	2	68	12	千葉県	2	1	2	7	ok	0	3962	105	0	0	1603	86	2359	19
V1-B-045	V1	B	1	8	2	5	15	30	25	15	7	3	2	1	9	9	1	51	1	北海道	2	7	6	6	ok	0	3966	105	0	0	1605	86	2361	19
V1-B-046	V1	B	1	8	2	5	10	30	30	15	5	5	2	1	9	11	1	36	14	神奈川県	2	8	6	1	ok	0	3952	105	0	0	1598	86	2354	19
V1-B-047	V1	B	2	10	2	5	10	25	30	20	5	5	2	1	10	9	1	48	7	福島県	2	1	1	5	ok	0	3964	105	0	0	1604	86	2360	19
V1-B-048	V1	B	1	8	2	10	15	30	25	15	3	2	2	1	9	9	2	74	26	京都府	2	8	2	6	ok	0	3960	105	0	0	1602	86	2358	19
V1-B-049	V1	B	2	11	2	5	10	25	30	20	5	5	2	1	10	9	1	55	13	東京都	2	8	6	2	ok	0	3956	105	0	0	1600	86	2356	19
V1-B-050	V1	B	1	8	2	5	10	25	30	20	5	5	2	1	9	9	2	27	23	愛知県	1	8	4	3	ok	0	3982	105	0	0	1613	86	2369	19
V1-B-051	V1	B	1	8	2	10	15	30	25	15	3	2	2	1	8	11	2	74	14	神奈川県	2	1	2	2	ok	0	3962	105	0	0	1603	86	2359	19
V1-B-052	V1	B	1	8	2	10	15	30	25	15	3	2	2	1	8	11	1	70	9	栃木県	1	1	1	1	ok	0	3978	105	0	0	1611	86	2367	19
V1-B-053	V1	B	2	10	2	5	10	25	30	20	5	5	2	1	10	9	1	26	27	大阪府	1	8	7	3	ok	0	3980	105	0	0	1612	86	2368	19
V1-B-054	V1	B	2	10	2	5	10	25	30	20	5	5	2	1	10	9	2	28	21	岐阜県	1	3	6	1	ok	0	4004	105	0	0	1624	86	2380	19
V1-B-055	V1	B	2	10	2	5	10	25	30	20	5	5	2	1	10	9	2	40	23	愛知県	1	1	2	5	ok	0	3980	105	0	0	1612	86	2368	19
V1-B-056	V1	B	2	10	2	5	10	25	30	20	5	5	2	1	10	9	1	60	23	愛知県	2	3	6	6	ok	0	3990	105	0	0	1617	86	2373	19
V1-B-057	V1	B	1	8	2	10	15	30	25	10	5	5	2	1	8	11	1	47	1	北海道	2	6	1	5	ok	0	3974	105	0	0	1609	86	2365	19
V1-B-058	V1	B	1	8	2	10	15	30	25	15	3	2	2	1	8	9	2	80	7	福島県	2	6	1	4	ok	0	3974	105	0	0	1609	86	2365	19
V1-B-059	V1	B	2	10	2	5	10	25	30	20	5	5	2	1	10	9	1	27	24	三重県	2	1	2	6	ok	0	3958	105	0	0	1601	86	2357	19
V1-B-060	V1	B	2	10	2	5	10	25	30	20	5	5	2	1	10	9	1	30	28	兵庫県	2	7	2	5	ok	0	3974	105	0	0	1609	86	2365	19
V1-B-061	V1	B	2	10	2	5	10	25	30	20	5	5	2	1	10	9	1	85	40	福岡県	2	1	6	2	ok	0	3956	105	0	0	1600	86	2356	19
V1-B-062	V1	B	2	11	2	5	10	25	30	20	5	5	2	1	10	9	2	38	13	東京都	2	8	6	2	ok	0	3956	105	0	0	1600	86	2356	19
V1-B-063	V1	B	2	10	2	5	10	25	30	20	5	5	2	1	10	9	1	23	26	京都府	1	8	2	2	ok	0	3980	105	0	0	1612	86	2368	19
V1-B-064	V1	B	1	8	2	10	15	30	25	15	3	2	2	1	9	11	2	34	22	静岡県	2	8	6	4	ok	0	3958	105	0	0	1601	86	2357	19
V1-B-065	V1	B	2	10	2	5	10	25	30	20	5	5	2	1	10	9	1	31	43	熊本県	2	2	4	5	ok	0	3954	105	0	0	1599	86	2355	19
V1-B-066	V1	B	1	8	2	10	15	30	20	15	5	5	2	1	8	9	2	93	17	石川県	1	7	1	2	ok	0	3996	105	0	0	1620	86	2376	19
V1-B-067	V1	B	1	8	2	5	10	30	30	15	5	5	2	1	9	9	1	91	13	東京都	2	1	2	3	ok	0	3958	105	0	0	1601	86	2357	19
V1-B-068	V1	B	1	8	2	10	15	30	25	15	3	2	2	1	9	9	2	51	3	岩手県	2	1	4	5	ok	0	3960	105	0	0	1602	86	2358	19
V1-B-069	V1	B	1	8	2	5	10	30	30	15	5	5	2	1	9	9	2	50	11	埼玉県	2	8	6	6	ok	0	3960	105	0	0	1602	86	2358	19
V1-B-070	V1	B	1	8	2	10	15	30	25	15	3	2	2	1	9	9	2	21	28	兵庫県	2	8	2	3	ok	0	3964	105	0	0	1604	86	2360	19
V1-B-071	V1	B	1	8	2	5	15	35	25	15	3	2	2	1	9	9	2	28	35	山口県	2	6	6	1	ok	0	3956	105	0	0	1600	86	2356	19
V1-B-072	V1	B	1	8	2	5	10	30	30	15	5	5	2	1	9	9	1	63	12	千葉県	2	1	2	5	ok	0	3960	105	0	0	1602	86	2358	19
V1-B-073	V1	B	1	8	2	10	15	30	25	15	3	2	2	1	9	11	1	44	27	大阪府	2	3	2	1	ok	0	3986	105	0	0	1615	86	2371	19
V1-B-074	V1	B	1	8	2	5	15	30	25	15	5	5	2	1	9	9	2	49	25	滋賀県	2	8	4	3	ok	0	3964	105	0	0	1604	86	2360	19
V1-B-075	V1	B	1	8	2	10	15	30	25	15	3	2	2	1	9	9	2	78	19	山梨県	2	7	2	1	ok	0	3964	105	0	0	1604	86	2360	19
V1-B-076	V1	B	1	8	2	10	15	30	25	15	3	2	2	1	9	9	1	74	12	千葉県	2	1	1	1	ok	0	3958	105	0	0	1601	86	2357	19
V1-B-077	V1	B	2	10	2	5	10	25	30	20	5	5	2	1	10	9	1	57	12	千葉県	2	1	2	5	ok	0	3960	105	0	0	1602	86	2358	19
V1-B-078	V1	B	1	8	2	5	15	35	25	15	3	2	2	1	9	9	2	38	26	京都府	2	1	6	2	ok	0	3954	105	0	0	1599	86	2355	19
V1-B-079	V1	B	1	8	2	10	15	30	25	15	3	2	2	1	9	9	1	28	13	東京都	2	7	7	1	ok	0	3960	105	0	0	1602	86	2358	19
V1-B-080	V1	B	1	8	2	5	10	30	30	15	5	5	2	1	9	9	1	48	12	千葉県	2	7	2	5	ok	0	3970	103	0	0	1608	84	2362	19
V1-B-081	V1	B	1	8	2	10	15	30	25	15	3	2	2	1	9	9	1	84	28	兵庫県	2	8	6	3	ok	0	3960	105	0	0	1602	86	2358	19
V1-B-082	V1	B	1	8	2	10	15	30	25	10	5	5	2	1	9	9	2	39	8	茨城県	2	8	2	1	ok	0	3952	103	0	0	1599	84	2353	19
V1-B-083	V1	B	1	8	2	10	15	30	25	15	3	2	2	1	8	11	1	82	9	栃木県	2	6	1	1	ok	0	3968	105	0	0	1606	86	2362	19
V1-B-084	V1	B	2	10	2	5	10	25	30	20	5	5	2	1	10	9	1	65	5	秋田県	2	1	1	7	ok	0	3968	105	0	0	1606	86	2362	19
V1-B-085	V1	B	1	8	2	5	10	30	25	20	5	5	2	1	9	9	2	84	28	兵庫県	2	1	2	1	ok	0	3954	105	0	0	1599	86	2355	19
V1-B-086	V1	B	2	10	2	5	10	25	30	20	5	5	2	1	10	9	1	50	11	埼玉県	2	2	4	3	ok	0	3956	105	0	0	1600	86	2356	19
V1-B-087	V1	B	1	8	2	10	15	30	25	15	3	2	2	1	8	9	2	79	14	神奈川県	2	8	2	1	ok	0	3956	105	0	0	1600	86	2356	19
V1-B-088	V1	B	1	8	2	5	10	30	30	15	5	5	2	1	9	9	2	65	16	富山県	2	8	6	4	ok	0	3956	105	0	0	1600	86	2356	19
V1-B-089	V1	B	1	8	2	5	10	30	30	15	5	5	2	1	9	9	1	59	28	兵庫県	2	8	2	4	ok	0	3964	105	0	0	1604	86	2360	19
V1-B-090	V1	B	2	10	2	5	10	25	35	15	5	5	2	1	10	9	1	56	12	千葉県	1	1	6	5	ok	0	3976	105	0	0	1610	86	2366	19
V1-B-091	V1	B	1	8	2	5	10	25	30	20	5	5	2	1	9	9	2	41	7	福島県	2	6	2	1	ok	0	3960	105	0	0	1602	86	2358	19
V1-B-092	V1	B	2	10	2	5	10	30	30	15	5	5	2	1	10	9	1	44	23	愛知県	2	3	6	4	ok	0	3990	105	0	0	1617	86	2373	19
